OrderID,OrderDate,ShipDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,Sales,ShippingCost,Profit,Category,SubCategory
ORD007585,2023-03-15,2023-03-18,C01657,P0097,North,1,139.5,0.15,118.58,4.78,26.76,Home & Kitchen,Decor
ORD007586,2021-05-23,2021-05-26,C02590,P0022,South,1,66.6,0.15,56.61,5.03,7.79,Fashion,Accessories
ORD007587,2024-04-13,2024-04-15,C02818,P0100,East,1,109.15,0.0,109.15,15.43,10.8,Home & Kitchen,Decor
ORD007588,2022-07-17,2022-07-18,C01196,P0078,Central,2,134.32,0.0,268.64,8.54,65.16,Home & Kitchen,Furniture
ORD007589,2021-10-21,2021-10-26,C00615,P0050,North,1,264.68,0.0,264.68,15.33,57.89,Electronics,Laptop
ORD007590,2019-07-13,2019-07-15,C00583,P0052,North,1,301.47,0.0,301.47,17.74,60.57,Electronics,Audio
ORD007591,2021-11-23,2021-11-25,C01592,P0028,South,1,12.9,0.05,12.25,1.39,2.79,Fashion,Accessories
ORD007592,2023-12-17,2023-12-27,C01231,P0019,North,2,28.35,0.25,42.53,6.7,2.36,Fashion,Footwear
ORD007593,2022-11-04,2022-11-07,C01406,P0080,Central,1,79.02,0.05,75.07,12.19,8.92,Home & Kitchen,Furniture
ORD007594,2023-12-30,2024-01-01,C01857,P0026,East,3,76.46,0.0,229.38,7.56,48.9,Fashion,Accessories
ORD007595,2021-12-25,2021-12-26,C00321,P0063,East,1,244.59,0.05,232.36,15.94,21.68,Electronics,Wearable
ORD007596,2019-11-08,2019-11-12,C00958,P0083,Central,1,103.11,0.0,103.11,2.77,27.47,Home & Kitchen,Cookware
ORD007597,2019-02-09,2019-02-14,C00671,P0031,East,1,281.96,0.0,281.96,14.46,55.86,Electronics,Mobile
ORD007598,2020-11-27,2020-11-29,C01066,P0056,North,1,260.93,0.0,260.93,19.78,48.51,Electronics,Audio
ORD007599,2023-04-01,2023-04-05,C01476,P0024,South,1,101.61,0.0,101.61,9.23,28.51,Fashion,Accessories
ORD007600,2023-11-14,2023-11-17,C02739,P0024,East,3,101.61,0.05,289.59,6.99,97.09,Fashion,Accessories
ORD007601,2020-11-20,2020-11-30,C02353,P0044,West,1,230.16,0.0,230.16,17.72,13.66,Electronics,Laptop
ORD007602,2021-12-26,2021-12-31,C00142,P0037,South,1,292.77,0.0,292.77,14.22,54.96,Electronics,Mobile
ORD007603,2021-09-10,2021-09-14,C00875,P0065,West,1,257.75,0.1,231.97,12.98,27.25,Electronics,Wearable
ORD007604,2021-08-11,2021-08-14,C01953,P0110,East,2,139.75,0.0,279.5,7.41,81.01,Home & Kitchen,Bedding
ORD007605,2020-07-05,2020-07-06,C00429,P0069,South,1,250.33,0.05,237.81,9.78,26.24,Electronics,Wearable
ORD007606,2019-11-29,2019-12-01,C01006,P0106,South,2,140.49,0.05,266.93,9.43,64.04,Home & Kitchen,Bedding
ORD007607,2020-03-27,2020-03-28,C00939,P0006,West,1,88.06,0.05,83.66,0.92,29.15,Fashion,Clothing
ORD007608,2019-06-09,2019-06-14,C01343,P0049,Central,1,233.01,0.05,221.36,11.24,19.02,Electronics,Laptop
ORD007609,2020-03-31,2020-04-07,C02127,P0018,Central,1,88.74,0.0,88.74,2.8,26.99,Fashion,Footwear
ORD007610,2019-01-27,2019-02-01,C02475,P0046,Central,2,304.09,0.1,547.36,17.47,112.52,Electronics,Laptop
ORD007611,2022-11-18,2022-11-21,C02729,P0068,South,4,231.1,0.1,831.96,11.77,77.89,Electronics,Wearable
ORD007612,2020-12-12,2020-12-14,C01553,P0005,Central,1,93.5,0.1,84.15,9.84,6.47,Fashion,Clothing
ORD007613,2024-12-01,2024-12-02,C01599,P0018,North,1,88.74,0.0,88.74,0.0,29.79,Fashion,Footwear
ORD007614,2020-03-19,2020-03-24,C02589,P0009,Central,2,64.1,0.0,128.2,0.0,38.52,Fashion,Clothing
ORD007615,2021-02-05,2021-02-09,C00901,P0040,East,1,266.0,0.1,239.4,15.68,35.88,Electronics,Mobile
ORD007616,2021-03-12,2021-03-13,C02433,P0067,West,1,253.54,0.0,253.54,11.51,32.47,Electronics,Wearable
ORD007617,2019-01-25,2019-01-27,C02651,P0062,West,1,317.17,0.0,317.17,14.99,74.1,Electronics,Wearable
ORD007618,2024-01-18,2024-01-22,C00019,P0005,South,2,93.5,0.0,187.0,3.49,40.35,Fashion,Clothing
ORD007619,2019-04-03,2019-04-06,C00617,P0013,North,1,39.86,0.0,39.86,6.4,6.05,Fashion,Footwear
ORD007620,2024-10-22,2024-10-25,C02035,P0032,Central,1,292.4,0.0,292.4,17.0,57.65,Electronics,Mobile
ORD007621,2024-06-18,2024-06-23,C00719,P0062,North,2,317.17,0.0,634.34,14.23,163.95,Electronics,Wearable
ORD007622,2022-04-13,2022-04-14,C02743,P0003,South,4,46.53,0.05,176.81,0.53,38.73,Fashion,Clothing
ORD007623,2022-05-06,2022-05-07,C02605,P0016,East,1,39.18,0.15,33.3,7.65,-1.69,Fashion,Footwear
ORD007624,2022-12-17,2022-12-19,C02295,P0071,North,1,92.35,0.05,87.73,6.67,18.42,Home & Kitchen,Furniture
ORD007625,2021-06-04,2021-06-07,C01963,P0027,East,1,27.38,0.1,24.64,4.44,1.48,Fashion,Accessories
ORD007626,2022-12-09,2022-12-14,C02092,P0047,West,1,253.46,0.15,215.44,14.85,26.49,Electronics,Laptop
ORD007627,2019-05-10,2019-05-17,C02290,P0089,West,1,117.38,0.0,117.38,11.65,13.38,Home & Kitchen,Cookware
ORD007628,2019-06-05,2019-06-07,C00141,P0067,Central,1,253.54,0.0,253.54,14.55,29.43,Electronics,Wearable
ORD007629,2021-11-14,2021-11-15,C02683,P0063,East,2,244.59,0.15,415.8,17.12,28.77,Electronics,Wearable
ORD007630,2022-05-24,2022-05-26,C00720,P0030,South,1,30.05,0.05,28.55,7.4,-0.64,Fashion,Accessories
ORD007631,2024-06-06,2024-06-09,C01136,P0019,East,1,28.35,0.0,28.35,6.45,2.33,Fashion,Footwear
ORD007632,2019-10-18,2019-10-22,C01876,P0045,North,1,219.18,0.1,197.26,20.44,13.97,Electronics,Laptop
ORD007633,2023-12-20,2023-12-24,C01381,P0005,West,4,93.5,0.05,355.3,10.82,65.64,Fashion,Clothing
ORD007634,2020-05-05,2020-05-08,C00092,P0023,West,2,129.54,0.1,233.17,4.09,48.31,Fashion,Accessories
ORD007635,2021-06-24,2021-07-01,C02033,P0100,North,1,109.15,0.05,103.69,4.28,18.68,Home & Kitchen,Decor
ORD007636,2020-12-12,2020-12-19,C01997,P0088,East,1,148.6,0.0,148.6,10.24,34.55,Home & Kitchen,Cookware
ORD007637,2021-07-12,2021-07-14,C02217,P0032,South,1,292.4,0.2,233.92,18.44,21.12,Electronics,Mobile
ORD007638,2019-12-13,2019-12-17,C02565,P0095,East,1,123.98,0.15,105.38,2.15,15.98,Home & Kitchen,Decor
ORD007639,2022-01-11,2022-01-18,C00355,P0080,East,1,79.02,0.0,79.02,3.48,20.0,Home & Kitchen,Furniture
ORD007640,2023-11-25,2023-11-26,C01401,P0036,South,1,272.55,0.0,272.55,20.32,30.24,Electronics,Mobile
ORD007641,2021-10-24,2021-10-25,C01438,P0023,East,1,129.54,0.1,116.59,0.0,26.2,Fashion,Accessories
ORD007642,2021-12-21,2021-12-25,C02868,P0017,North,1,37.21,0.0,37.21,6.07,3.15,Fashion,Footwear
ORD007643,2024-02-15,2024-02-19,C02772,P0089,North,3,117.38,0.0,352.14,12.78,62.31,Home & Kitchen,Cookware
ORD007644,2023-04-24,2023-04-25,C02887,P0067,Central,1,253.54,0.0,253.54,15.77,28.21,Electronics,Wearable
ORD007645,2021-12-20,2021-12-21,C00880,P0019,East,1,28.35,0.1,25.52,7.97,-0.89,Fashion,Footwear
ORD007646,2020-09-19,2020-09-20,C00840,P0034,West,3,256.12,0.05,729.94,13.65,169.07,Electronics,Mobile
ORD007647,2024-05-29,2024-06-03,C00552,P0067,North,1,253.54,0.0,253.54,16.76,27.22,Electronics,Wearable
ORD007648,2022-08-11,2022-08-16,C00933,P0101,Central,1,137.36,0.15,116.76,8.01,19.42,Home & Kitchen,Bedding
ORD007649,2020-06-06,2020-06-11,C01890,P0090,South,1,134.64,0.1,121.18,9.26,12.96,Home & Kitchen,Cookware
ORD007650,2020-10-14,2020-10-17,C00172,P0059,West,1,257.31,0.0,257.31,16.69,31.56,Electronics,Audio
ORD007651,2023-11-27,2023-11-28,C00891,P0098,North,1,149.04,0.0,149.04,15.98,27.69,Home & Kitchen,Decor
ORD007652,2019-05-08,2019-05-11,C00619,P0011,East,1,44.33,0.05,42.11,4.51,7.05,Fashion,Footwear
ORD007653,2024-12-22,2024-12-26,C02387,P0096,North,1,81.09,0.05,77.04,7.99,9.76,Home & Kitchen,Decor
ORD007654,2019-11-22,2019-11-23,C02332,P0020,South,1,48.17,0.0,48.17,10.19,1.22,Fashion,Footwear
ORD007655,2023-11-21,2023-11-23,C01346,P0085,East,4,140.59,0.2,449.89,4.68,61.08,Home & Kitchen,Cookware
ORD007656,2021-06-26,2021-06-30,C02069,P0002,East,1,55.09,0.0,55.09,5.23,12.63,Fashion,Clothing
ORD007657,2021-12-23,2021-12-24,C01326,P0084,East,3,132.52,0.1,357.8,14.14,86.21,Home & Kitchen,Cookware
ORD007658,2024-05-17,2024-05-20,C01033,P0024,East,1,101.61,0.05,96.53,2.64,32.05,Fashion,Accessories
ORD007659,2021-08-18,2021-08-22,C00324,P0090,Central,1,134.64,0.0,134.64,7.65,22.65,Home & Kitchen,Cookware
ORD007660,2022-04-19,2022-04-22,C02433,P0084,West,1,132.52,0.1,119.27,8.5,24.95,Home & Kitchen,Cookware
ORD007661,2019-05-23,2019-05-24,C02083,P0085,West,1,140.59,0.05,133.56,7.19,21.9,Home & Kitchen,Cookware
ORD007662,2019-01-07,2019-01-08,C02943,P0090,Central,2,134.64,0.0,269.28,8.62,51.98,Home & Kitchen,Cookware
ORD007663,2020-08-13,2020-08-14,C01321,P0015,Central,1,57.34,0.0,57.34,7.08,7.82,Fashion,Footwear
ORD007664,2023-02-10,2023-02-11,C01805,P0066,South,1,222.52,0.0,222.52,10.77,20.4,Electronics,Wearable
ORD007665,2019-11-11,2019-11-12,C02163,P0065,West,1,257.75,0.15,219.09,9.32,23.18,Electronics,Wearable
ORD007666,2019-11-03,2019-11-06,C01459,P0105,North,1,76.29,0.05,72.48,2.63,10.63,Home & Kitchen,Bedding
ORD007667,2021-08-12,2021-08-14,C01222,P0090,East,4,134.64,0.0,538.56,4.17,117.03,Home & Kitchen,Cookware
ORD007668,2022-12-10,2022-12-11,C00614,P0020,North,2,48.17,0.15,81.89,5.99,8.16,Fashion,Footwear
ORD007669,2023-05-12,2023-05-15,C02568,P0106,West,1,140.49,0.0,140.49,6.08,34.87,Home & Kitchen,Bedding
ORD007670,2020-02-04,2020-02-06,C02613,P0076,North,1,124.08,0.15,105.47,12.41,2.04,Home & Kitchen,Furniture
ORD007671,2019-08-18,2019-08-23,C01923,P0040,North,3,266.0,0.0,798.0,13.12,189.44,Electronics,Mobile
ORD007672,2024-10-23,2024-10-26,C01296,P0010,West,1,9.58,0.05,9.1,6.55,-3.72,Fashion,Clothing
ORD007673,2020-09-28,2020-09-30,C01418,P0020,East,1,48.17,0.0,48.17,9.66,1.75,Fashion,Footwear
ORD007674,2024-02-28,2024-03-01,C02114,P0018,South,1,88.74,0.15,75.43,8.61,13.19,Fashion,Footwear
ORD007675,2024-03-28,2024-03-30,C01080,P0023,South,1,129.54,0.1,116.59,7.72,18.48,Fashion,Accessories
ORD007676,2023-10-21,2023-10-28,C02868,P0096,North,1,81.09,0.1,72.98,4.49,10.82,Home & Kitchen,Decor
ORD007677,2020-01-07,2020-01-08,C01617,P0010,South,1,9.58,0.0,9.58,7.98,-4.86,Fashion,Clothing
ORD007678,2023-12-18,2023-12-19,C02841,P0072,South,1,128.1,0.5,64.05,12.0,-17.79,Home & Kitchen,Furniture
ORD007679,2023-10-15,2023-10-17,C02858,P0081,West,1,118.69,0.0,118.69,7.75,18.53,Home & Kitchen,Cookware
ORD007680,2022-10-04,2022-10-08,C01341,P0012,Central,2,36.14,0.0,72.28,4.97,17.01,Fashion,Footwear
ORD007681,2021-01-11,2021-01-12,C00622,P0069,South,1,250.33,0.0,250.33,20.35,23.18,Electronics,Wearable
ORD007682,2020-10-02,2020-10-03,C00617,P0049,North,1,233.01,0.1,209.71,15.36,7.91,Electronics,Laptop
ORD007683,2019-11-12,2019-11-13,C00072,P0096,East,1,81.09,0.0,81.09,5.38,14.8,Home & Kitchen,Decor
ORD007684,2022-01-29,2022-01-31,C00232,P0058,West,1,244.15,0.0,244.15,13.76,23.48,Electronics,Audio
ORD007685,2022-09-03,2022-09-04,C00916,P0041,Central,1,292.78,0.0,292.78,17.86,45.01,Electronics,Laptop
ORD007686,2021-03-16,2021-03-19,C01366,P0033,South,2,230.91,0.0,461.82,19.75,50.35,Electronics,Mobile
ORD007687,2021-12-03,2021-12-08,C00503,P0037,East,5,292.77,0.0,1463.85,14.9,331.0,Electronics,Mobile
ORD007688,2021-03-28,2021-03-30,C02120,P0074,South,2,137.25,0.0,274.5,9.77,49.03,Home & Kitchen,Furniture
ORD007689,2022-12-02,2022-12-05,C02202,P0109,North,1,95.52,0.05,90.74,8.56,13.14,Home & Kitchen,Bedding
ORD007690,2024-07-15,2024-07-16,C02343,P0040,North,1,266.0,0.0,266.0,15.28,52.24,Electronics,Mobile
ORD007691,2019-12-28,2020-01-01,C00039,P0097,North,3,139.5,0.0,418.5,7.91,124.39,Home & Kitchen,Decor
ORD007692,2021-05-19,2021-05-24,C01847,P0037,East,1,292.77,0.0,292.77,10.02,59.16,Electronics,Mobile
ORD007693,2019-12-02,2019-12-09,C01009,P0062,South,1,317.17,0.0,317.17,16.09,73.0,Electronics,Wearable
ORD007694,2022-11-16,2022-11-17,C00769,P0017,South,1,37.21,0.0,37.21,9.15,0.07,Fashion,Footwear
ORD007695,2023-06-29,2023-07-04,C02480,P0053,South,1,312.51,0.15,265.63,15.98,40.96,Electronics,Audio
ORD007696,2024-10-07,2024-10-12,C00851,P0039,East,1,238.09,0.0,238.09,21.98,36.87,Electronics,Mobile
ORD007697,2020-11-01,2020-11-04,C01248,P0023,East,3,129.54,0.05,369.19,0.0,90.25,Fashion,Accessories
ORD007698,2024-11-06,2024-11-10,C01871,P0094,South,1,78.65,0.05,74.72,14.45,6.18,Home & Kitchen,Decor
ORD007699,2019-07-02,2019-07-05,C00538,P0066,West,1,222.52,0.0,222.52,9.98,21.19,Electronics,Wearable
ORD007700,2022-10-15,2022-10-17,C01652,P0017,Central,1,37.21,0.15,31.63,5.31,0.56,Fashion,Footwear
ORD007701,2019-06-14,2019-06-17,C01408,P0081,South,1,118.69,0.4,71.21,4.54,-6.75,Home & Kitchen,Cookware
ORD007702,2024-06-23,2024-06-28,C02947,P0067,Central,2,253.54,0.05,481.73,13.92,58.83,Electronics,Wearable
ORD007703,2022-03-28,2022-04-01,C02756,P0015,West,1,57.34,0.0,57.34,0.0,14.9,Fashion,Footwear
ORD007704,2023-01-09,2023-01-19,C01351,P0037,Central,1,292.77,0.0,292.77,16.81,52.37,Electronics,Mobile
ORD007705,2023-12-30,2024-01-02,C02670,P0080,South,1,79.02,0.25,59.27,0.66,10.97,Home & Kitchen,Furniture
ORD007706,2019-12-13,2019-12-14,C01507,P0083,South,1,103.11,0.2,82.49,9.84,8.03,Home & Kitchen,Cookware
ORD007707,2019-04-22,2019-04-23,C01897,P0035,North,1,198.01,0.0,198.01,17.9,10.27,Electronics,Mobile
ORD007708,2024-05-11,2024-05-13,C02417,P0027,North,1,27.38,0.05,26.01,1.24,5.5,Fashion,Accessories
ORD007709,2020-12-10,2020-12-12,C02313,P0098,Central,1,149.04,0.25,111.78,14.19,7.12,Home & Kitchen,Decor
ORD007710,2019-11-20,2019-11-21,C01711,P0022,East,1,66.6,0.2,53.28,0.0,10.82,Fashion,Accessories
ORD007711,2021-11-26,2021-11-30,C00676,P0052,West,1,301.47,0.1,271.32,15.39,44.83,Electronics,Audio
ORD007712,2022-10-07,2022-10-11,C00759,P0046,North,3,304.09,0.15,775.43,15.5,152.12,Electronics,Laptop
ORD007713,2019-03-31,2019-04-01,C01337,P0035,North,4,198.01,0.0,792.04,12.81,99.87,Electronics,Mobile
ORD007714,2020-10-24,2020-10-26,C00899,P0065,Central,2,257.75,0.1,463.95,16.25,64.22,Electronics,Wearable
ORD007715,2019-04-05,2019-04-06,C00913,P0110,West,3,139.75,0.1,377.32,5.86,101.62,Home & Kitchen,Bedding
ORD007716,2021-09-08,2021-09-09,C01930,P0095,West,1,123.98,0.05,117.78,9.24,16.33,Home & Kitchen,Decor
ORD007717,2024-06-27,2024-06-29,C01231,P0072,North,1,128.1,0.0,128.1,7.19,25.45,Home & Kitchen,Furniture
ORD007718,2024-12-12,2024-12-17,C02603,P0091,Central,1,105.86,0.05,100.57,8.89,9.26,Home & Kitchen,Decor
ORD007719,2022-11-27,2022-11-29,C02930,P0021,South,1,53.07,0.1,47.76,2.9,11.58,Fashion,Accessories
ORD007720,2019-12-26,2019-12-30,C01945,P0100,Central,1,109.15,0.25,81.86,7.11,2.75,Home & Kitchen,Decor
ORD007721,2024-07-28,2024-07-31,C00178,P0078,Central,1,134.32,0.1,120.89,12.36,16.43,Home & Kitchen,Furniture
ORD007722,2022-02-17,2022-02-20,C00950,P0092,South,1,123.65,0.0,123.65,9.54,17.16,Home & Kitchen,Decor
ORD007723,2019-12-17,2019-12-20,C00042,P0093,West,2,118.82,0.0,237.64,9.79,60.85,Home & Kitchen,Decor
ORD007724,2024-09-12,2024-09-15,C00961,P0015,East,1,57.34,0.0,57.34,4.45,10.45,Fashion,Footwear
ORD007725,2023-09-20,2023-09-22,C02059,P0029,South,1,19.12,0.15,16.25,3.71,0.62,Fashion,Accessories
ORD007726,2023-07-07,2023-07-17,C01088,P0057,Central,1,177.09,0.0,177.09,17.04,13.15,Electronics,Audio
ORD007727,2023-05-04,2023-05-05,C02421,P0008,North,1,68.9,0.05,65.45,0.0,15.98,Fashion,Clothing
ORD007728,2020-04-07,2020-04-12,C00974,P0085,North,1,140.59,0.05,133.56,5.74,23.35,Home & Kitchen,Cookware
ORD007729,2020-05-08,2020-05-13,C02901,P0002,North,2,55.09,0.0,110.18,4.73,30.99,Fashion,Clothing
ORD007730,2023-03-04,2023-03-11,C00620,P0005,South,1,93.5,0.1,84.15,1.11,15.2,Fashion,Clothing
ORD007731,2020-06-02,2020-06-04,C02970,P0009,South,1,64.1,0.05,60.89,2.97,14.37,Fashion,Clothing
ORD007732,2021-10-19,2021-10-23,C01634,P0070,South,1,263.41,0.1,237.07,18.81,28.95,Electronics,Wearable
ORD007733,2023-11-05,2023-11-07,C00541,P0023,West,1,129.54,0.2,103.63,9.74,8.69,Fashion,Accessories
ORD007734,2023-11-07,2023-11-08,C01950,P0031,North,1,281.96,0.1,253.76,19.13,34.27,Electronics,Mobile
ORD007735,2021-11-10,2021-11-11,C01775,P0084,North,1,132.52,0.05,125.89,4.5,32.92,Home & Kitchen,Cookware
ORD007736,2023-11-16,2023-11-17,C00367,P0007,North,1,41.46,0.0,41.46,5.4,5.45,Fashion,Clothing
ORD007737,2024-01-16,2024-01-21,C02942,P0022,North,1,66.6,0.0,66.6,4.92,13.89,Fashion,Accessories
ORD007738,2022-12-18,2022-12-22,C00012,P0088,North,2,148.6,0.05,282.34,7.74,72.92,Home & Kitchen,Cookware
ORD007739,2020-06-27,2020-06-30,C02821,P0052,North,4,301.47,0.0,1205.88,16.85,296.39,Electronics,Audio
ORD007740,2020-10-23,2020-10-26,C00503,P0006,East,1,88.06,0.05,83.66,5.26,24.81,Fashion,Clothing
ORD007741,2020-12-10,2020-12-12,C00144,P0080,North,1,79.02,0.0,79.02,5.94,17.54,Home & Kitchen,Furniture
ORD007742,2019-11-06,2019-11-07,C00495,P0024,North,1,101.61,0.25,76.21,4.45,18.05,Fashion,Accessories
ORD007743,2020-10-21,2020-10-23,C01325,P0110,West,1,139.75,0.05,132.76,6.39,33.63,Home & Kitchen,Bedding
ORD007744,2020-05-03,2020-05-06,C01561,P0081,North,5,118.69,0.0,593.45,6.47,124.93,Home & Kitchen,Cookware
ORD007745,2021-11-12,2021-11-17,C02228,P0041,Central,1,292.78,0.0,292.78,6.25,56.62,Electronics,Laptop
ORD007746,2024-08-05,2024-08-08,C02913,P0075,Central,1,90.93,0.25,68.2,9.65,-2.49,Home & Kitchen,Furniture
ORD007747,2019-10-18,2019-10-22,C02925,P0100,West,2,109.15,0.0,218.3,9.3,43.16,Home & Kitchen,Decor
ORD007748,2023-06-04,2023-06-05,C00262,P0108,Central,1,141.35,0.0,141.35,15.45,31.09,Home & Kitchen,Bedding
ORD007749,2023-03-01,2023-03-06,C02698,P0082,West,2,102.52,0.05,194.79,5.95,39.38,Home & Kitchen,Cookware
ORD007750,2019-10-02,2019-10-04,C02973,P0082,South,1,102.52,0.15,87.14,6.07,10.44,Home & Kitchen,Cookware
ORD007751,2024-09-14,2024-09-16,C00426,P0059,North,1,257.31,0.05,244.44,9.7,30.83,Electronics,Audio
ORD007752,2022-07-17,2022-07-20,C00134,P0008,South,3,68.9,0.0,206.7,3.56,50.59,Fashion,Clothing
ORD007753,2021-03-29,2021-03-31,C01617,P0033,South,1,230.91,0.05,219.36,15.54,12.58,Electronics,Mobile
ORD007754,2023-09-17,2023-09-20,C00752,P0011,Central,1,44.33,0.25,33.25,4.94,1.3,Fashion,Footwear
ORD007755,2020-09-18,2020-09-23,C02571,P0047,North,2,253.46,0.05,481.57,15.38,97.71,Electronics,Laptop
ORD007756,2023-03-19,2023-03-20,C00770,P0104,South,1,106.35,0.25,79.76,19.06,-10.54,Home & Kitchen,Bedding
ORD007757,2019-04-25,2019-04-30,C02114,P0110,South,1,139.75,0.05,132.76,9.26,30.76,Home & Kitchen,Bedding
ORD007758,2024-01-19,2024-01-23,C01933,P0011,North,2,44.33,0.0,88.66,4.95,20.83,Fashion,Footwear
ORD007759,2021-11-04,2021-11-05,C00383,P0005,West,1,93.5,0.0,93.5,10.88,11.04,Fashion,Clothing
ORD007760,2022-11-27,2022-11-28,C02105,P0053,East,2,312.51,0.0,625.02,17.34,152.8,Electronics,Audio
ORD007761,2020-06-06,2020-06-11,C02863,P0102,Central,2,108.96,0.1,196.13,6.57,47.85,Home & Kitchen,Bedding
ORD007762,2023-01-31,2023-02-03,C01258,P0059,West,1,257.31,0.0,257.31,17.45,30.8,Electronics,Audio
ORD007763,2023-10-20,2023-10-25,C00852,P0062,East,1,317.17,0.0,317.17,18.86,70.23,Electronics,Wearable
ORD007764,2021-12-01,2021-12-02,C01592,P0035,South,1,198.01,0.25,148.51,12.97,-14.5,Electronics,Mobile
ORD007765,2022-11-07,2022-11-08,C00472,P0013,North,4,39.86,0.05,151.47,6.94,38.08,Fashion,Footwear
ORD007766,2021-11-13,2021-11-16,C01553,P0041,Central,1,292.78,0.0,292.78,14.27,48.6,Electronics,Laptop
ORD007767,2024-06-24,2024-06-26,C02360,P0099,South,2,84.07,0.0,168.14,8.34,34.5,Home & Kitchen,Decor
ORD007768,2021-12-29,2022-01-05,C01555,P0097,North,1,139.5,0.25,104.62,4.87,18.3,Home & Kitchen,Decor
ORD007769,2024-01-26,2024-01-28,C00722,P0014,South,5,76.77,0.1,345.46,6.55,94.52,Fashion,Footwear
ORD007770,2023-11-25,2023-11-28,C01318,P0094,North,2,78.65,0.05,149.44,8.12,33.14,Home & Kitchen,Decor
ORD007771,2021-08-11,2021-08-13,C01584,P0026,Central,1,76.46,0.05,72.64,3.72,12.81,Fashion,Accessories
ORD007772,2020-07-02,2020-07-03,C00475,P0075,North,1,90.93,0.05,86.38,5.37,12.7,Home & Kitchen,Furniture
ORD007773,2021-07-29,2021-08-01,C01471,P0064,West,1,203.37,0.0,203.37,14.61,22.23,Electronics,Wearable
ORD007774,2023-12-24,2023-12-28,C02252,P0092,East,1,123.65,0.1,111.29,9.44,9.84,Home & Kitchen,Decor
ORD007775,2020-06-25,2020-06-28,C00955,P0002,West,1,55.09,0.0,55.09,9.7,8.16,Fashion,Clothing
ORD007776,2022-03-12,2022-03-15,C02423,P0044,North,1,230.16,0.1,207.14,20.48,-2.91,Electronics,Laptop
ORD007777,2023-11-30,2023-12-07,C00884,P0077,West,2,143.14,0.1,257.65,6.88,33.96,Home & Kitchen,Furniture
ORD007778,2021-02-27,2021-03-03,C01195,P0056,South,1,260.93,0.1,234.84,15.97,36.66,Electronics,Audio
ORD007779,2022-12-04,2022-12-09,C01506,P0044,North,1,230.16,0.0,230.16,10.03,21.35,Electronics,Laptop
ORD007780,2020-08-15,2020-08-19,C01714,P0095,Central,1,123.98,0.0,123.98,12.76,16.53,Home & Kitchen,Decor
ORD007781,2019-10-27,2019-10-29,C02070,P0069,West,1,250.33,0.0,250.33,13.66,29.87,Electronics,Wearable
ORD007782,2023-11-19,2023-11-21,C02445,P0026,East,1,76.46,0.0,76.46,5.26,13.56,Fashion,Accessories
ORD007783,2019-10-08,2019-10-10,C02889,P0028,North,1,12.9,0.0,12.9,0.0,4.57,Fashion,Accessories
ORD007784,2020-10-18,2020-10-22,C02579,P0039,East,2,238.09,0.0,476.18,17.98,99.72,Electronics,Mobile
ORD007785,2024-03-04,2024-03-05,C02120,P0085,South,1,140.59,0.05,133.56,12.5,16.59,Home & Kitchen,Cookware
ORD007786,2021-02-07,2021-02-10,C00191,P0080,West,1,79.02,0.15,67.17,7.09,9.28,Home & Kitchen,Furniture
ORD007787,2024-11-30,2024-12-05,C00113,P0028,North,1,12.9,0.2,10.32,2.9,0.12,Fashion,Accessories
ORD007788,2024-12-08,2024-12-11,C00484,P0014,South,1,76.77,0.1,69.09,8.45,11.76,Fashion,Footwear
ORD007789,2020-10-12,2020-10-14,C00589,P0099,North,1,84.07,0.0,84.07,13.29,8.13,Home & Kitchen,Decor
ORD007790,2019-04-29,2019-05-01,C00920,P0041,West,5,292.78,0.0,1463.9,12.41,301.94,Electronics,Laptop
ORD007791,2023-04-22,2023-04-29,C00574,P0066,East,2,222.52,0.0,445.04,10.15,52.19,Electronics,Wearable
ORD007792,2021-11-07,2021-11-10,C00043,P0089,South,1,117.38,0.35,76.3,10.22,-9.84,Home & Kitchen,Cookware
ORD007793,2019-10-11,2019-10-14,C00895,P0044,West,1,230.16,0.0,230.16,11.28,20.1,Electronics,Laptop
ORD007794,2023-04-29,2023-05-01,C00615,P0091,North,1,105.86,0.0,105.86,8.71,12.62,Home & Kitchen,Decor
ORD007795,2019-03-31,2019-04-02,C02581,P0035,North,5,198.01,0.0,990.05,14.38,126.47,Electronics,Mobile
ORD007796,2024-04-16,2024-04-20,C01256,P0043,East,1,226.01,0.0,226.01,23.63,10.35,Electronics,Laptop
ORD007797,2019-11-29,2019-12-02,C01609,P0011,Central,1,44.33,0.15,37.68,5.28,3.62,Fashion,Footwear
ORD007798,2019-11-18,2019-11-21,C02950,P0061,South,2,252.32,0.05,479.41,13.38,113.84,Electronics,Wearable
ORD007799,2020-01-27,2020-01-29,C01712,P0067,East,2,253.54,0.15,431.02,13.92,28.4,Electronics,Wearable
ORD007800,2024-11-18,2024-11-19,C00212,P0004,South,1,55.09,0.1,49.58,4.17,12.29,Fashion,Clothing
ORD007801,2023-03-18,2023-03-22,C02857,P0085,South,1,140.59,0.1,126.53,8.08,16.79,Home & Kitchen,Cookware
ORD007802,2023-11-25,2023-12-02,C02121,P0026,West,1,76.46,0.1,68.81,3.49,10.74,Fashion,Accessories
ORD007803,2021-07-04,2021-07-06,C00865,P0070,West,1,263.41,0.0,263.41,12.81,50.75,Electronics,Wearable
